GEOID10,intersects_leveedarea
060730083572,0
060730083571,0
060730083562,0
060730083561,0
060730083552,0
060730083551,0
060730149011,0
060730149021,0
060730170541,0
060730171092,0
060730083404,0
060730083412,0
060730083433,0
060730083462,0
060730083474,0
060730083483,0
060730166172,0
060730113001,0
060730119023,0
060730125011,0
060730125012,0
060730125021,1
060730125022,0
060730125023,0
060730132062,0
060730200152,0
060730200173,0
060730200191,0
060730200213,0
060730200261,0
060730200263,0
060730200271,0
060730069002,0
060730068011,1
060730074004,1
060730074003,0
060730074006,0
060730074002,1
060730133022,0
060730032082,0
060730126001,1
060730032141,0
060730129003,0
060730126004,0
060730102005,0
060730126002,0
060730207072,0
060730207071,0
060730207063,0
060730207062,0
060730207061,0
060730207052,0
060730207051,0
060730206024,0
060730206023,0
060730198032,0
060730198031,1
060730197024,0
060730197023,0
060730197022,0
060730197021,0
060730197013,0
060730185094,0
060730185093,0
060730185092,0
060730185091,0
060730185074,1
060730185073,1
060730185072,1
060730170413,0
060730170412,0
060730170411,0
060730170403,0
060730170402,0
060730164024,0
060730164023,0
060730164022,0
060730164013,0
060730164012,0
060730164011,0
060730163021,0
060730163011,0
060730162012,0
060730162011,0
060730083541,0
060730083533,0
060730083531,0
060730083523,0
060730083522,0
060730083521,0
060730083514,0
060730083513,0
060730002011,0
060730027112,0
060730027122,0
060730031142,0
060730033042,0
060730186012,1
060730186034,0
060730186093,1
060730083504,0
060730083532,0
060730083542,0
060730083621,0
060730083631,0
060730083632,0
060730083633,0
060730083641,0
060730083642,0
060730083643,0
060730083651,0
060730134091,0
060730134103,0
060730134142,0
060730134144,0
060730134192,0
060730134201,0
060730134211,0
060730200272,0
060730200281,0
060730200292,0
060730200293,0
060730202063,0
060730202093,0
060730202114,0
060730202131,0
060730202132,0
060730202142,0
060730068023,1
060730068022,1
060730069003,0
060730131021,0
060730066001,0
060730065003,0
060730105011,0
060730105021,0
060730105023,1
060730101071,0
060730102001,1
060730104021,0
060730206022,0
060730206021,0
060730206013,0
060730206012,0
060730206011,0
060730205003,0
060730205002,0
060730205001,0
060730204052,0
060730197012,0
060730197011,0
060730196023,0
060730196022,0
060730196021,0
060730196013,0
060730185071,1
060730185044,0
060730185043,0
060730185042,0
060730185041,0
060730184003,0
060730184002,0
060730170401,0
060730170391,0
060730170374,0
060730170373,0
060730170372,0
060730170371,0
060730157012,0
060730155022,0
060730155011,0
060730148043,0
060730148042,0
060730148041,0
060730148032,0
060730148031,0
060730083512,0
060730083511,0
060730083503,0
060730083502,0
060730083501,0
060730083492,0
060730083491,0
060730083482,0
060730186141,1
060730191033,0
060730192074,0
060730194063,0
060730195032,0
060730195033,0
060730196014,0
060730083652,0
060730083661,0
060730085104,0
060730086004,0
060730088004,0
060730089022,0
060730090002,0
060730091063,1
060730093051,0
060730093061,0
060730134213,0
060730136053,0
060730137012,0
060730139032,0
060730140011,0
060730140012,0
060730143002,0
060730149012,0
060730202143,0
060730203044,0
060730207053,0
060730207081,0
060730207091,0
060730207101,0
060730208013,0
060730208093,0
060730208101,0
060730208102,0
060730208111,0
060730208112,0
060730208113,0
060730201031,0
060730210001,0
060730210003,0
060730212043,0
060730212053,0
060730212061,0
060730213041,0
060730214002,0
060730215001,0
060730151004,0
060730100032,0
060730100042,0
060730027082,0
060730100103,0
060730028011,0
060730140013,0
060730001002,0
060730101103,0
060730007001,0
060730005002,0
060730060003,0
060730059002,0
060730102002,0
060730103001,0
060730124021,0
060730103002,0
060730104022,0
060730101032,0
060730128003,0
060730124022,0
060730124023,0
060730204051,0
060730204043,0
060730204042,0
060730204041,0
060730204032,0
060730196011,0
060730195031,0
060730195023,0
060730195022,0
060730195021,0
060730184001,0
060730183002,0
060730183001,0
060730182002,0
060730182001,0
060730181005,0
060730181004,0
060730170363,0
060730170362,0
060730170361,0
060730170353,0
060730170352,0
060730170351,0
060730170343,0
060730098054,0
060730098053,0
060730098052,0
060730098051,0
060730098044,0
060730098043,0
060730083481,0
060730083473,0
060730083472,0
060730083471,0
060730083461,0
060730083453,0
060730083452,0
060730083451,0
060730198091,0
060730200291,0
060730201091,0
060730201092,0
060730202133,0
060730202141,0
060730093064,0
060730028012,0
060730029032,0
060730029052,0
060730033052,0
060730036033,0
060730149013,0
060730152003,0
060730154044,0
060730155013,0
060730156022,0
060730162013,0
060730215002,0
060730215003,0
060730216001,0
060730133131,0
060730221002,0
060730221003,0
060730100141,0
060730145002,0
060730152001,0
060730147003,0
060730140014,0
060730123042,0
060730073021,0
060730028031,0
060730134102,0
060730054002,0
060730004001,0
060730003001,0
060730009006,0
060730003005,0
060730004002,0
060730003002,0
060730003003,0
060730059003,0
060730003004,0
060730100091,1
060730130003,0
060730123041,0
060730130002,0
060730131041,0
060730126003,0
060730129001,0
060730131022,0
060730204031,0
060730204012,0
060730204011,0
060730203074,0
060730203073,1
060730203072,1
060730203071,1
060730203062,0
060730195012,0
060730195011,0
060730194062,0
060730194061,0
060730194053,0
060730194052,0
060730194051,0
060730181003,0
060730181002,0
060730181001,0
060730180003,0
060730180001,0
060730179005,0
060730179004,0
060730179003,0
060730170342,0
060730170341,0
060730170333,0
060730170321,0
060730170313,0
060730170312,0
060730170311,0
060730170303,0
060730098042,0
060730098041,0
060730098025,0
060730098022,0
060730098014,0
060730098013,0
060730098012,0
060730098011,0
060730083442,0
060730083441,0
060730083432,0
060730083431,0
060730083411,0
060730203081,0
060730203082,0
060730203083,0
060730203091,0
060730203092,0
060730042002,0
060730043001,0
060730044001,0
060730044004,0
060730048002,0
060730062001,0
060730063001,0
060730070022,0
060730165031,0
060730165032,0
060730165042,0
060730165043,0
060730168021,0
060730170193,0
060730170292,0
060730170304,0
060730170392,0
060730170393,0
060730170422,0
060730170423,0
060730170432,0
060730170442,0
060730170511,0
060730100142,0
060730171094,0
060730133141,0
060730135033,0
060730010003,0
060730025013,0
060730022011,0
060730160002,0
060730085031,0
060730101104,0
060730135042,0
060730008003,0
060730005003,0
060730009005,0
060730009004,0
060730007002,0
060730060001,0
060730057002,0
060730059001,0
060730052001,0
060730053001,0
060730053002,0
060730128002,0
060730129002,0
060730133021,0
060730134122,0
060730134012,0
060730133012,0
060730133091,0
060730203061,0
060730203053,0
060730203052,0
060730203051,0
060730203043,0
060730203042,0
060730203041,0
060730194042,0
060730194041,0
060730194032,0
060730194031,0
060730193032,0
060730193031,0
060730179002,0
060730179001,0
060730178113,0
060730178112,0
060730178111,0
060730178102,0
060730178101,0
060730178091,0
060730170302,0
060730170301,0
060730170291,0
060730170226,0
060730170225,0
060730170224,0
060730170223,0
060730097067,0
060730097066,0
060730097065,0
060730097064,0
060730097063,0
060730097061,0
060730083402,0
060730083401,0
060730083391,0
060730083372,0
060730083371,0
060730083362,0
060730207094,0
060730211003,0
060730212051,0
060730212052,0
060730214003,0
060730216002,0
060730218002,0
060730220001,0
060730220002,0
060730221001,0
060730100151,0
060730070023,0
060730073014,0
060730076005,0
060730076006,0
060730076007,0
060730077011,0
060730077012,0
060730077021,0
060730077022,0
060730170521,0
060730170522,0
060730170523,0
060730170542,0
060730170551,0
060730170552,0
060730170553,0
060730015004,0
060730008001,0
060730068021,0
060730031151,0
060730134121,0
060730032022,0
060730031153,0
060730085054,0
060730029043,0
060730055001,0
060730046002,0
060730111003,0
060730111002,0
060730108002,0
060730108001,0
060730110002,0
060730109002,0
060730053004,0
060730051001,0
060730132031,0
060730100012,0
060730131043,0
060730101121,0
060730132061,0
060730132063,0
060730132041,0
060730101063,0
060730101102,0
060730101073,0
060730202113,0
060730202112,0
060730202111,0
060730202102,0
060730202101,0
060730202092,0
060730202091,0
060730202081,0
060730193024,0
060730193023,0
060730193022,0
060730193021,0
060730193011,0
060730192082,0
060730192081,0
060730192073,0
060730192072,0
060730192071,0
060730178084,0
060730178083,0
060730178082,0
060730178081,0
060730178011,0
060730177023,0
060730170222,0
060730170221,0
060730170211,0
060730170202,0
060730170201,0
060730170192,0
060730170191,0
060730170182,0
060730097053,0
060730097052,0
060730097051,0
060730097045,0
060730097043,0
060730083361,0
060730083352,0
060730083351,0
060730083331,0
060730083311,0
060730083301,0
060730180002,0
060730187001,1
060730200163,0
060730200273,0
060730208103,0
060730209033,0
060730214001,0
060730133102,0
060730218001,0
060730219001,1
060730219002,1
060730182005,0
060730077023,0
060730079071,0
060730080023,0
060730080031,0
060730080062,0
060730080064,0
060730081012,0
060730095051,0
060730095054,0
060730170561,0
060730170562,0
060730171091,0
060730166054,0
060730166131,0
060730028034,0
060730147001,0
060730025011,0
060730154032,0
060730213031,0
060730213033,0
060730086001,0
060730031012,0
060730047001,0
060730047002,0
060730009001,0
060730012004,0
060730045013,0
060730044003,0
060730045012,0
060730042003,0
060730043002,0
060730044002,0
060730101105,1
060730101061,0
060730132033,0
060730101074,0
060730132032,0
060730100054,0
060730132034,0
060730132042,0
060730133031,0
060730133033,0
060730202072,0
060730202071,0
060730202062,0
060730202061,0
060730202023,0
060730202022,0
060730202021,0
060730201094,0
060730201093,0
060730192063,0
060730192062,0
060730192061,0
060730192054,0
060730192053,0
060730177021,0
060730177014,0
060730177013,0
060730177012,0
060730177011,0
060730176043,0
060730170181,0
060730170154,0
060730170153,0
060730170152,0
060730170151,0
060730097042,0
060730097041,0
060730097033,0
060730097032,0
060730097031,0
060730083291,0
060730083281,0
060730083272,0
060730083271,0
060730083243,0
060730083242,0
060730183003,1
060730054004,0
060730079051,0
060730079072,0
060730079082,0
060730080032,0
060730080033,0
060730083244,0
060730095092,0
060730095111,0
060730095112,0
060730099021,0
060730100092,1
060730100093,1
060730100123,0
060730167023,0
060730168093,0
060730170102,0
060730170322,0
060730170331,0
060730031031,0
060730133111,0
060730071001,0
060730070021,0
060730027092,0
060730021001,0
060730021003,0
060730024012,0
060730021002,0
060730025022,0
060730034031,0
060730034032,0
060730026021,0
060730133072,0
060730132043,0
060730133032,0
060730100131,0
060730100011,0
060730100132,0
060730100041,0
060730100033,0
060730201084,0
060730201083,0
060730201082,0
060730201081,0
060730201072,0
060730201071,0
060730201062,0
060730192052,0
060730192051,0
060730192032,0
060730192031,0
060730191071,0
060730191064,0
060730191062,0
060730191061,0
060730191053,0
060730191052,0
060730191051,0
060730176042,0
060730176041,0
060730176032,0
060730176031,0
060730176013,0
060730176012,0
060730176011,0
060730170142,0
060730170141,0
060730170101,0
060730170092,0
060730170091,0
060730096044,0
060730096043,0
060730096042,0
060730096041,0
060730096033,0
060730096032,0
060730096031,0
060730083241,0
060730083132,0
060730083131,0
060730083124,0
060730083122,0
060730083121,0
060730083112,0
060730083111,0
060730083103,0
060730083102,0
060730083611,0
060730095102,0
060730106012,1
060730134202,0
060730134212,0
060730148052,0
060730148053,0
060730101092,1
060730101112,0
060730101122,0
060730104023,0
060730118013,0
060730118023,0
060730131023,0
060730131044,0
060730170332,0
060730170471,0
060730170512,0
060730170513,0
060730171064,0
060730171093,0
060730171101,0
060730172002,0
060730173032,0
060730085044,0
060730120031,0
060730117002,1
060730010004,0
060730141022,0
060730140022,0
060730032081,0
060730034011,0
060730026022,0
060730034013,0
060730034042,0
060730048001,0
060730048003,0
060730049001,0
060730040003,0
060730050001,0
060730039013,0
060730035013,0
060730100051,0
060730100031,0
060730143001,0
060730146021,0
060730142002,0
060730201061,0
060730201052,0
060730201051,0
060730201034,0
060730201033,0
060730201032,0
060730200253,0
060730200252,0
060730191032,0
060730191031,0
060730191013,0
060730191011,0
060730190021,0
060730190013,0
060730190012,0
060730190011,0
060730189063,0
060730189062,0
060730189061,0
060730189053,0
060730175023,0
060730175022,0
060730175021,0
060730175013,0
060730175012,0
060730175011,0
060730174045,0
060730170062,0
060730170061,0
060730169021,0
060730169014,0
060730169013,0
060730169012,0
060730169011,0
060730168112,0
060730168111,0
060730168101,0
060730096024,0
060730096023,0
060730096022,0
060730096021,0
060730095091,0
060730083101,0
060730083073,0
060730083072,0
060730083063,0
060730083062,0
060730083061,0
060730148062,0
060730170531,0
060730170532,0
060730170543,0
060730170544,0
060730002022,0
060730004003,0
060730008004,0
060730013005,0
060730020012,0
060730025023,0
060730026013,0
060730134114,0
060730135053,0
060730082003,0
060730083031,0
060730083071,0
060730083123,0
060730083612,0
060730083622,0
060730174034,0
060730177022,0
060730178131,0
060730178132,0
060730171102,0
060730171103,0
060730172001,0
060730172003,0
060730174012,0
060730085095,0
060730091071,1
060730211001,0
060730130001,0
060730211002,0
060730085071,0
060730085021,0
060730085102,0
060730039024,0
060730039011,0
060730035012,0
060730039022,0
060730035021,0
060730033012,0
060730035023,0
060730036011,0
060730141011,0
060730031072,0
060730031051,0
060730140021,0
060730138021,0
060730139061,0
060730031081,0
060730137011,0
060730200251,0
060730200243,0
060730200242,0
060730200241,0
060730200231,0
060730189052,0
060730189051,0
060730189044,0
060730189043,0
060730189042,0
060730189041,0
060730189034,0
060730174044,0
060730174043,0
060730174042,0
060730174041,0
060730174033,0
060730174032,0
060730168092,0
060730168091,0
060730168074,0
060730168073,0
060730168072,0
060730095072,0
060730095071,0
060730095062,0
060730095061,0
060730083051,0
060730083033,0
060730083032,0
060730083013,0
060730083012,0
060730026023,0
060730027111,0
060730029022,0
060730030042,0
060730031033,0
060730031154,0
060730085024,0
060730085033,0
060730087021,0
060730087022,0
060730091041,0
060730092014,0
060730174014,0
060730174031,0
060730178012,0
060730178013,0
060730178014,0
060730085073,0
060730085074,0
060730085121,0
060730212021,0
060730085093,0
060730100053,0
060730146023,0
060730100111,0
060730036022,0
060730036021,0
060730036032,0
060730036031,0
060730033032,0
060730034041,0
060730118011,0
060730119024,0
060730139072,0
060730139051,0
060730031052,0
060730139081,0
060730139082,0
060730139071,0
060730200223,0
060730200222,0
060730200221,0
060730200212,0
060730200211,0
060730200202,0
060730200201,0
060730189033,0
060730189032,0
060730189031,0
060730188032,0
060730188031,0
060730188024,0
060730188023,0
060730188022,0
060730188021,0
060730188012,0
060730188011,0
060730186121,0
060730186113,0
060730186112,0
060730186111,0
060730186103,1
060730186102,0
